"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"LOMBARDIA 3";"Mortara";"SARTIRANA LOMELLINA";1688,00;798,00;1368,00;674,00;1206,00;101,00
"LOMBARDIA 3";"Mortara";"SEMIANA";235,00;113,00;205,00;99,00;187,00;14,00
"LOMBARDIA 3";"Mortara";"SILVANO PIETRA";585,00;292,00;489,00;255,00;427,00;42,00
"LOMBARDIA 3";"Mortara";"SOMMO";865,00;421,00;778,00;385,00;720,00;26,00
"LOMBARDIA 3";"Mortara";"SUARDI";622,00;296,00;544,00;262,00;462,00;42,00
"LOMBARDIA 3";"Mortara";"TORRE BERETTI E CASTELLARO";474,00;224,00;392,00;184,00;367,00;16,00
"LOMBARDIA 3";"Mortara";"TRAVACO' SICCOMARIO";3034,00;1478,00;2700,00;1346,00;2507,00;86,00
"LOMBARDIA 3";"Mortara";"VALLE LOMELLINA";1915,00;885,00;1632,00;781,00;1480,00;97,00
"LOMBARDIA 3";"Mortara";"VELEZZO LOMELLINA";89,00;50,00;76,00;42,00;70,00;2,00
"LOMBARDIA 3";"Mortara";"VERRETTO";298,00;140,00;234,00;112,00;205,00;13,00
"LOMBARDIA 3";"Mortara";"VERRUA PO";1134,00;546,00;1013,00;501,00;908,00;82,00
"LOMBARDIA 3";"Mortara";"VILLA BISCOSSI";71,00;31,00;61,00;28,00;51,00;8,00
"LOMBARDIA 3";"Mortara";"VILLANOVA D'ARDENGHI";599,00;292,00;540,00;268,00;490,00;29,00
"LOMBARDIA 3";"Mortara";"ZEME";1081,00;514,00;874,00;418,00;801,00;39,00
"LOMBARDIA 3";"Mortara";"ZINASCO";2527,00;1209,00;2168,00;1056,00;1932,00;129,00
"LOMBARDIA 3";"Voghera";"ALBAREDO ARNABOLDI";184,00;94,00;161,00;85,00;151,00;9,00
"LOMBARDIA 3";"Voghera";"ARENA PO";1326,00;627,00;1161,00;570,00;1068,00;59,00
"LOMBARDIA 3";"Voghera";"BADIA PAVESE";346,00;162,00;319,00;157,00;281,00;27,00
"LOMBARDIA 3";"Voghera";"BAGNARIA";616,00;309,00;508,00;262,00;465,00;32,00
"LOMBARDIA 3";"Voghera";"BARBIANELLO";703,00;327,00;608,00;299,00;543,00;42,00
"LOMBARDIA 3";"Voghera";"BORGO PRIOLO";1271,00;611,00;1045,00;524,00;959,00;57,00
"LOMBARDIA 3";"Voghera";"BORGORATTO MORMOROLO";408,00;188,00;325,00;154,00;298,00;21,00
"LOMBARDIA 3";"Voghera";"BOSNASCO";530,00;272,00;467,00;244,00;426,00;24,00
"LOMBARDIA 3";"Voghera";"BRALLO DI PREGOLA";903,00;471,00;710,00;407,00;617,00;74,00
"LOMBARDIA 3";"Voghera";"BRONI";8315,00;3832,00;7033,00;3337,00;6244,00;519,00
"LOMBARDIA 3";"Voghera";"CALVIGNANO";120,00;66,00;99,00;58,00;91,00;5,00
"LOMBARDIA 3";"Voghera";"CAMPOSPINOSO";706,00;322,00;587,00;286,00;522,00;43,00
"LOMBARDIA 3";"Voghera";"CANEVINO";127,00;68,00;103,00;60,00;93,00;8,00
"LOMBARDIA 3";"Voghera";"CANNETO PAVESE";1232,00;587,00;1043,00;508,00;940,00;67,00
"LOMBARDIA 3";"Voghera";"CASANOVA LONATI";385,00;191,00;322,00;167,00;278,00;30,00
"LOMBARDIA 3";"Voghera";"CASTANA";670,00;313,00;582,00;275,00;541,00;27,00
"LOMBARDIA 3";"Voghera";"CASTEGGIO";5952,00;2830,00;5097,00;2497,00;4650,00;272,00
"LOMBARDIA 3";"Voghera";"CECIMA";250,00;130,00;205,00;118,00;185,00;12,00
"LOMBARDIA 3";"Voghera";"CIGOGNOLA";1212,00;621,00;1092,00;568,00;1017,00;48,00
"LOMBARDIA 3";"Voghera";"CODEVILLA";856,00;403,00;722,00;350,00;665,00;42,00
"LOMBARDIA 3";"Voghera";"CORVINO SAN QUIRICO";993,00;488,00;839,00;430,00;763,00;52,00
"LOMBARDIA 3";"Voghera";"COSTA DE' NOBILI";316,00;172,00;291,00;160,00;235,00;44,00
"LOMBARDIA 3";"Voghera";"FORTUNAGO";418,00;209,00;312,00;164,00;282,00;24,00
"LOMBARDIA 3";"Voghera";"GODIASCO";2452,00;1171,00;2140,00;1034,00;1992,00;90,00
"LOMBARDIA 3";"Voghera";"GOLFERENZO";216,00;107,00;182,00;97,00;159,00;18,00
"LOMBARDIA 3";"Voghera";"LIRIO";141,00;71,00;127,00;66,00;107,00;15,00
"LOMBARDIA 3";"Voghera";"MENCONICO";490,00;256,00;388,00;216,00;308,00;76,00
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892,00;434,00;753,00;384,00;697,00;41,00
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401,00;673,00;1210,00;597,00;1115,00;64,00
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484,00;231,00;401,00;204,00;378,00;18,00
"LOMBARDIA 3";"Voghera";"MONTESCANO";352,00;164,00;410,00;222,00;376,00;29,00
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324,00;154,00;252,00;129,00;233,00;14,00
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580,00;277,00;471,00;233,00;417,00;35,00
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486,00;721,00;1292,00;645,00;1171,00;71,00
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649,00;323,00;527,00;273,00;479,00;35,00
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179,00;90,00;159,00;84,00;147,00;9,00
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772,00;372,00;649,00;326,00;595,00;46,00
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250,00;1096,00;1754,00;899,00;1567,00;121,00
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808,00;381,00;645,00;322,00;591,00;42,00
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148,00;554,00;1005,00;486,00;889,00;95,00
"LOMBARDIA 3";"Voghera";"REDAVALLE";910,00;435,00;789,00;378,00;716,00;48,00
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027,00;492,00;821,00;397,00;755,00;42,00
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838,00;1806,00;3279,00;1568,00;3060,00;155,00
"LOMBARDIA 3";"Voghera";"ROBECCO PAVESE";511,00;248,00;446,00;223,00;400,00;23,00
"LOMBARDIA 3";"Voghera";"ROCCA DE' GIORGI";77,00;41,00;71,00;39,00;68,00;2,00
"LOMBARDIA 3";"Voghera";"ROCCA SUSELLA";210,00;100,00;175,00;91,00;155,00;14,00
"LOMBARDIA 3";"Voghera";"ROMAGNESE";917,00;453,00;727,00;375,00;608,00;96,00
"LOMBARDIA 3";"Voghera";"ROVESCALA";872,00;421,00;770,00;380,00;682,00;70,00
"LOMBARDIA 3";"Voghera";"RUINO";746,00;365,00;621,00;313,00;557,00;50,00
"LOMBARDIA 3";"Voghera";"SAN CIPRIANO PO";365,00;181,00;328,00;162,00;289,00;29,00
"LOMBARDIA 3";"Voghera";"SAN DAMIANO AL COLLE";650,00;323,00;566,00;288,00;535,00;18,00
"LOMBARDIA 3";"Voghera";"SANTA GIULETTA";1395,00;663,00;1166,00;573,00;1072,00;54,00
"LOMBARDIA 3";"Voghera";"SANTA MARGHERITA DI STAFFORA";605,00;311,00;480,00;271,00;430,00;45,00
"LOMBARDIA 3";"Voghera";"SANTA MARIA DELLA VERSA";2274,00;1084,00;1912,00;953,00;1732,00;132,00
"LOMBARDIA 3";"Voghera";"SAN ZENONE AL PO";471,00;224,00;383,00;177,00;345,00;22,00
"LOMBARDIA 3";"Voghera";"SPESSA";433,00;215,00;374,00;189,00;336,00;22,00
"LOMBARDIA 3";"Voghera";"STRADELLA";9584,00;4482,00;8301,00;3993,00;7578,00;407,00
"LOMBARDIA 3";"Voghera";"TORRAZZA COSTE";1363,00;654,00;1164,00;581,00;1070,00;67,00
"LOMBARDIA 3";"Voghera";"TORRICELLA VERZATE";721,00;341,00;610,00;300,00;559,00;42,00
"LOMBARDIA 3";"Voghera";"VAL DI NIZZA";682,00;334,00;539,00;279,00;466,00;53,00
"LOMBARDIA 3";"Voghera";"VALVERDE";328,00;166,00;258,00;140,00;229,00;24,00
"LOMBARDIA 3";"Voghera";"VARZI";3249,00;1536,00;2696,00;1313,00;2383,00;217,00
"LOMBARDIA 3";"Voghera";"VOGHERA";34381,00;16049,00;29103,00;13960,00;27156,00;1103,00
"LOMBARDIA 3";"Voghera";"VOLPARA";120,00;57,00;93,00;48,00;84,00;8,00
"LOMBARDIA 3";"Voghera";"ZAVATTARELLO";1027,00;505,00;880,00;447,00;779,00;70,00
"LOMBARDIA 3";"Voghera";"ZENEVREDO";377,00;188,00;331,00;170,00;288,00;32,00
"LOMBARDIA 3";"Voghera";"ZERBO";407,00;181,00;367,00;165,00;326,00;20,00
"LOMBARDIA 3";"Lodi";"ABBADIA CERRETO";227,00;111,00;199,00;102,00;189,00;5,00
"LOMBARDIA 3";"Lodi";"BOFFALORA D'ADDA";814,00;400,00;737,00;361,00;682,00;15,00
"LOMBARDIA 3";"Lodi";"BORGHETTO LODIGIANO";3091,00;1518,00;2694,00;1373,00;2511,00;83,00
"LOMBARDIA 3";"Lodi";"BORGO SAN GIOVANNI";1285,00;640,00;1193,00;596,00;1087,00;46,00
"LOMBARDIA 3";"Lodi";"BREMBIO";1982,00;951,00;1754,00;867,00;1596,00;87,00
"LOMBARDIA 3";"Lodi";"CASALETTO LODIGIANO";1585,00;782,00;1454,00;727,00;1355,00;46,00
"LOMBARDIA 3";"Lodi";"CASALMAIOCCO";1941,00;959,00;1793,00;888,00;1690,00;43,00
"LOMBARDIA 3";"Lodi";"CASELLE LURANI";1698,00;855,00;1496,00;765,00;1330,00;50,00
"LOMBARDIA 3";"Lodi";"CASTIRAGA VIDARDO";1280,00;628,00;1158,00;568,00;1086,00;34,00
"LOMBARDIA 3";"Lodi";"CAVENAGO D'ADDA";1682,00;832,00;1532,00;777,00;1401,00;71,00
"LOMBARDIA 3";"Lodi";"CERVIGNANO D'ADDA";1228,00;616,00;1103,00;559,00;1021,00;35,00
"LOMBARDIA 3";"Lodi";"COMAZZO";1140,00;591,00;1040,00;544,00;974,00;30,00
"LOMBARDIA 3";"Lodi";"CORNEGLIANO LAUDENSE";2012,00;1011,00;1822,00;917,00;1704,00;49,00
"LOMBARDIA 3";"Lodi";"CORTE PALASIO";1174,00;589,00;1059,00;536,00;996,00;26,00
"LOMBARDIA 3";"Lodi";"CRESPIATICA";1238,00;618,00;1140,00;581,00;1054,00;36,00
"LOMBARDIA 3";"Lodi";"GALGAGNANO";530,00;270,00;493,00;250,00;452,00;17,00
"LOMBARDIA 3";"Lodi";"GRAFFIGNANA";2133,00;1005,00;1924,00;928,00;1787,00;55,00
"LOMBARDIA 3";"Lodi";"GUARDAMIGLIO";2114,00;1061,00;1915,00;973,00;1757,00;71,00
"LOMBARDIA 3";"Lodi";"LIVRAGA";2088,00;1003,00;1828,00;905,00;1683,00;83,00
"LOMBARDIA 3";"Lodi";"LODI";35281,00;16413,00;30814,00;14692,00;29135,00;745,00
"LOMBARDIA 3";"Lodi";"LODI VECCHIO";5750,00;2790,00;5216,00;2551,00;4850,00;137,00
"LOMBARDIA 3";"Lodi";"MARUDO";930,00;460,00;851,00;429,00;793,00;25,00
"LOMBARDIA 3";"Lodi";"MASSALENGO";2599,00;1280,00;2307,00;1155,00;2169,00;65,00
"LOMBARDIA 3";"Lodi";"MERLINO";928,00;457,00;820,00;404,00;768,00;30,00
"LOMBARDIA 3";"Lodi";"MONTANASO LOMBARDO";1282,00;647,00;1180,00;598,00;1098,00;41,00
"LOMBARDIA 3";"Lodi";"MULAZZANO";3831,00;1886,00;3421,00;1698,00;3223,00;94,00
"LOMBARDIA 3";"Lodi";"ORIO LITTA";1582,00;760,00;1390,00;670,00;1281,00;58,00
"LOMBARDIA 3";"Lodi";"OSPEDALETTO LODIGIANO";1277,00;618,00;1150,00;567,00;1041,00;58,00
"LOMBARDIA 3";"Lodi";"OSSAGO LODIGIANO";1008,00;484,00;934,00;455,00;867,00;32,00
"LOMBARDIA 3";"Lodi";"PIEVE FISSIRAGA";981,00;481,00;903,00;455,00;848,00;22,00
"LOMBARDIA 3";"Lodi";"SALERANO SUL LAMBRO";1737,00;853,00;1601,00;793,00;1481,00;61,00
"LOMBARDIA 3";"Lodi";"SAN MARTINO IN STRADA";2893,00;1453,00;2642,00;1328,00;2470,00;83,00
"LOMBARDIA 3";"Lodi";"SAN ROCCO AL PORTO";2736,00;1322,00;2436,00;1200,00;2253,00;76,00
"LOMBARDIA 3";"Lodi";"SANT'ANGELO LODIGIANO";9980,00;4786,00;8710,00;4307,00;8172,00;274,00
"LOMBARDIA 3";"Lodi";"SECUGNAGO";1465,00;706,00;1316,00;639,00;1236,00;45,00
"LOMBARDIA 3";"Lodi";"SENNA LODIGIANA";1686,00;805,00;1504,00;746,00;1363,00;51,00
"LOMBARDIA 3";"Lodi";"SOMAGLIA";2596,00;1265,00;2317,00;1158,00;2107,00;92,00
"LOMBARDIA 3";"Lodi";"SORDIO";1879,00;935,00;1696,00;848,00;1591,00;41,00
"LOMBARDIA 3";"Lodi";"TAVAZZANO CON VILLAVESCO";3982,00;1986,00;3608,00;1800,00;3372,00;105,00
"LOMBARDIA 3";"Lodi";"VALERA FRATTA";950,00;463,00;831,00;409,00;775,00;21,00
"LOMBARDIA 3";"Lodi";"VILLANOVA DEL SILLARO";905,00;453,00;896,00;466,00;823,00;31,00
"LOMBARDIA 3";"Lodi";"ZELO BUON PERSICO";4112,00;2017,00;3655,00;1830,00;3417,00;95,00
"LOMBARDIA 3";"Crema";"AGNADELLO";2362,00;1199,00;2106,00;1073,00;1963,00;75,00
"LOMBARDIA 3";"Crema";"BAGNOLO CREMASCO";3800,00;1846,00;3458,00;1705,00;3215,00;117,00
"LOMBARDIA 3";"Crema";"CAPERGNANICA";1308,00;646,00;1184,00;580,00;1089,00;47,00
"LOMBARDIA 3";"Crema";"CASALETTO CEREDANO";904,00;449,00;794,00;397,00;725,00;34,00
"LOMBARDIA 3";"Crema";"CHIEVE";1392,00;685,00;1222,00;606,00;1129,00;47,00
"LOMBARDIA 3";"Crema";"CREDERA RUBBIANO";1308,00;653,00;1207,00;608,00;1096,00;49,00
"LOMBARDIA 3";"Crema";"CREMA";28229,00;13285,00;25404,00;12120,00;23810,00;776,00
"LOMBARDIA 3";"Crema";"DOVERA";2903,00;1442,00;2612,00;1300,00;2456,00;74,00
"LOMBARDIA 3";"Crema";"MONTE CREMASCO";1532,00;747,00;1394,00;689,00;1322,00;35,00
"LOMBARDIA 3";"Crema";"MONTODINE";1879,00;931,00;1711,00;853,00;1560,00;83,00
"LOMBARDIA 3";"Crema";"MOSCAZZANO";650,00;325,00;586,00;297,00;545,00;23,00
"LOMBARDIA 3";"Crema";"PALAZZO PIGNANO";2923,00;1476,00;2670,00;1361,00;2440,00;136,00
"LOMBARDIA 3";"Crema";"PANDINO";6361,00;3089,00;5639,00;2778,00;5308,00;168,00
"LOMBARDIA 3";"Crema";"RIVOLTA D'ADDA";5950,00;2821,00;5235,00;2523,00;4858,00;204,00
"LOMBARDIA 3";"Crema";"SPINO D'ADDA";4739,00;2315,00;4294,00;2111,00;4000,00;160,00
"LOMBARDIA 3";"Crema";"TORLINO VIMERCATI";244,00;119,00;223,00;113,00;211,00;6,00
"LOMBARDIA 3";"Crema";"VAIANO CREMASCO";2943,00;1457,00;2722,00;1366,00;2540,00;90,00
"LOMBARDIA 3";"Crema";"VAILATE";3130,00;1496,00;2693,00;1306,00;2463,00;117,00
"LOMBARDIA 3";"Crema";"BERTONICO";942,00;483,00;854,00;444,00;789,00;37,00
"LOMBARDIA 3";"Crema";"CAMAIRAGO";438,00;228,00;370,00;195,00;339,00;14,00
"LOMBARDIA 3";"Crema";"CASALPUSTERLENGO";11572,00;5604,00;10302,00;5050,00;9598,00;272,00
"LOMBARDIA 3";"Crema";"CASELLE LANDI";1502,00;735,00;1281,00;656,00;1185,00;48,00
"LOMBARDIA 3";"Crema";"CASTELNUOVO BOCCA D'ADDA";1519,00;741,00;1232,00;614,00;1125,00;46,00
"LOMBARDIA 3";"Crema";"CASTIGLIONE D'ADDA";3836,00;1893,00;3443,00;1720,00;3142,00;127,00
"LOMBARDIA 3";"Crema";"CAVACURTA";694,00;348,00;628,00;323,00;597,00;12,00
"LOMBARDIA 3";"Crema";"CODOGNO";12235,00;5675,00;10820,00;5167,00;9982,00;401,00
"LOMBARDIA 3";"Crema";"CORNO GIOVINE";1057,00;505,00;924,00;452,00;844,00;45,00
"LOMBARDIA 3";"Crema";"CORNOVECCHIO";201,00;102,00;186,00;96,00;171,00;11,00
"LOMBARDIA 3";"Crema";"FOMBIO";1486,00;730,00;1302,00;648,00;1198,00;41,00
"LOMBARDIA 3";"Crema";"MACCASTORNA";66,00;40,00;62,00;39,00;61,00;0,00
"LOMBARDIA 3";"Crema";"MAIRAGO";875,00;425,00;810,00;401,00;761,00;30,00
"LOMBARDIA 3";"Crema";"MALEO";2833,00;1349,00;2478,00;1219,00;2305,00;87,00
"LOMBARDIA 3";"Crema";"MELETI";381,00;192,00;323,00;167,00;300,00;14,00
"LOMBARDIA 3";"Crema";"SAN FIORANO";1382,00;664,00;1258,00;603,00;1160,00;43,00
"LOMBARDIA 3";"Crema";"SANTO STEFANO LODIGIANO";1394,00;666,00;1329,00;662,00;1224,00;48,00
"LOMBARDIA 3";"Crema";"TERRANOVA DEI PASSERINI";579,00;294,00;530,00;276,00;501,00;13,00
"LOMBARDIA 3";"Crema";"TURANO LODIGIANO";1059,00;529,00;953,00;477,00;896,00;27,00
"LOMBARDIA 3";"Soresina";"ACQUANEGRA CREMONESE";1031,00;506,00;897,00;458,00;816,00;41,00
"LOMBARDIA 3";"Soresina";"ANNICCO";1688,00;790,00;1432,00;689,00;1291,00;78,00
"LOMBARDIA 3";"Soresina";"AZZANELLO";610,00;290,00;524,00;252,00;478,00;27,00
"LOMBARDIA 3";"Soresina";"BORDOLANO";483,00;235,00;423,00;208,00;398,00;13,00
"LOMBARDIA 3";"Soresina";"CAMISANO";1036,00;503,00;939,00;468,00;878,00;36,00
"LOMBARDIA 3";"Soresina";"CAMPAGNOLA CREMASCA";476,00;242,00;448,00;222,00;395,00;31,00
"LOMBARDIA 3";"Soresina";"CAPPELLA CANTONE";470,00;232,00;416,00;214,00;384,00;20,00
"LOMBARDIA 3";"Soresina";"CAPRALBA";1715,00;865,00;1543,00;788,00;1404,00;67,00
"LOMBARDIA 3";"Soresina";"CASALBUTTANO ED UNITI";3466,00;1579,00;3022,00;1441,00;2821,00;117,00
"LOMBARDIA 3";"Soresina";"CASALE CREMASCO VIDOLASCO";1189,00;587,00;1054,00;530,00;951,00;62,00
"LOMBARDIA 3";"Soresina";"CASALETTO DI SOPRA";448,00;241,00;405,00;217,00;394,00;5,00
"LOMBARDIA 3";"Soresina";"CASALETTO VAPRIO";1011,00;522,00;898,00;468,00;823,00;41,00
"LOMBARDIA 3";"Soresina";"CASALMORANO";1402,00;672,00;1206,00;596,00;1110,00;56,00
"LOMBARDIA 3";"Soresina";"CASTEL GABBIANO";313,00;161,00;279,00;149,00;261,00;10,00
"LOMBARDIA 3";"Soresina";"CASTELLEONE";7459,00;3631,00;6544,00;3265,00;6053,00;264,00
"LOMBARDIA 3";"Soresina";"CASTELVERDE";4140,00;2020,00;3661,00;1829,00;3350,00;162,00
"LOMBARDIA 3";"Soresina";"CASTELVISCONTI";285,00;145,00;269,00;139,00;253,00;10,00
"LOMBARDIA 3";"Soresina";"CICOGNOLO";694,00;335,00;613,00;300,00;576,00;19,00
"LOMBARDIA 3";"Soresina";"CORTE DE' CORTESI CON CIGNONE";857,00;414,00;727,00;361,00;665,00;27,00
"LOMBARDIA 3";"Soresina";"CORTE DE' FRATI";1189,00;577,00;1078,00;528,00;959,00;72,00
"LOMBARDIA 3";"Soresina";"CREMOSANO";940,00;455,00;870,00;422,00;754,00;73,00
"LOMBARDIA 3";"Soresina";"CROTTA D'ADDA";589,00;286,00;524,00;257,00;497,00;14,00
"LOMBARDIA 3";"Soresina";"CUMIGNANO SUL NAVIGLIO";353,00;164,00;298,00;145,00;276,00;10,00
"LOMBARDIA 3";"Soresina";"FIESCO";696,00;347,00;629,00;312,00;585,00;24,00
"LOMBARDIA 3";"Soresina";"FORMIGARA";945,00;478,00;837,00;429,00;762,00;38,00
"LOMBARDIA 3";"Soresina";"GABBIONETA BINANUOVA";830,00;406,00;719,00;357,00;647,00;51,00
"LOMBARDIA 3";"Soresina";"GENIVOLTA";948,00;459,00;865,00;421,00;788,00;56,00
"LOMBARDIA 3";"Soresina";"GOMBITO";519,00;248,00;414,00;202,00;385,00;15,00
"LOMBARDIA 3";"Soresina";"GRONTARDO";1143,00;563,00;1020,00;522,00;941,00;49,00
"LOMBARDIA 3";"Soresina";"GRUMELLO CREMONESE ED UNITI";1649,00;808,00;1437,00;701,00;1317,00;70,00
"LOMBARDIA 3";"Soresina";"IZANO";1411,00;711,00;1287,00;644,00;1126,00;101,00
"LOMBARDIA 3";"Soresina";"MADIGNANO";2319,00;1142,00;2119,00;1051,00;1922,00;81,00
"LOMBARDIA 3";"Soresina";"OFFANENGO";4509,00;2238,00;4126,00;2074,00;3775,00;190,00
"LOMBARDIA 3";"Soresina";"OLMENETA";787,00;389,00;686,00;344,00;635,00;32,00
"LOMBARDIA 3";"Soresina";"OSTIANO";2518,00;1189,00;2187,00;1067,00;2011,00;95,00
"LOMBARDIA 3";"Soresina";"PADERNO PONCHIELLI";1293,00;612,00;1108,00;532,00;1007,00;52,00
"LOMBARDIA 3";"Soresina";"PERSICO D'OSIMO";2231,00;1089,00;2035,00;1004,00;1916,00;59,00
"LOMBARDIA 3";"Soresina";"PESCAROLO ED UNITI";1249,00;613,00;1086,00;542,00;970,00;69,00
"LOMBARDIA 3";"Soresina";"PESSINA CREMONESE";607,00;303,00;554,00;281,00;518,00;27,00
"LOMBARDIA 3";"Soresina";"PIANENGO";1899,00;953,00;1764,00;882,00;1619,00;87,00
"LOMBARDIA 3";"Soresina";"PIERANICA";732,00;358,00;668,00;332,00;601,00;38,00
"LOMBARDIA 3";"Soresina";"PIZZIGHETTONE";5747,00;2770,00;5220,00;2540,00;4765,00;259,00
"LOMBARDIA 3";"Soresina";"POZZAGLIO ED UNITI";994,00;495,00;877,00;442,00;815,00;29,00
"LOMBARDIA 3";"Soresina";"QUINTANO";574,00;288,00;511,00;259,00;473,00;16,00
"LOMBARDIA 3";"Soresina";"RICENGO";938,00;498,00;854,00;456,00;798,00;29,00
"LOMBARDIA 3";"Soresina";"RIPALTA ARPINA";804,00;393,00;720,00;357,00;649,00;38,00
"LOMBARDIA 3";"Soresina";"RIPALTA CREMASCA";2557,00;1269,00;2332,00;1178,00;2150,00;90,00
"LOMBARDIA 3";"Soresina";"RIPALTA GUERINA";370,00;199,00;343,00;187,00;293,00;8,00
"LOMBARDIA 3";"Soresina";"ROBECCO D'OGLIO";1908,00;914,00;1675,00;818,00;1533,00;77,00
"LOMBARDIA 3";"Soresina";"ROMANENGO";2029,00;977,00;1842,00;904,00;1676,00;78,00
"LOMBARDIA 3";"Soresina";"SALVIROLA";773,00;402,00;692,00;357,00;626,00;37,00
"LOMBARDIA 3";"Soresina";"SAN BASSANO";1705,00;778,00;1502,00;701,00;1320,00;88,00
"LOMBARDIA 3";"Soresina";"SCANDOLARA RIPA D'OGLIO";533,00;263,00;484,00;242,00;443,00;21,00
"LOMBARDIA 3";"Soresina";"SERGNANO";2461,00;1245,00;2253,00;1139,00;2072,00;94,00
"LOMBARDIA 3";"Soresina";"SESTO ED UNITI";2360,00;1144,00;2127,00;1054,00;1925,00;122,00
"LOMBARDIA 3";"Soresina";"SONCINO";6119,00;2893,00;5496,00;2635,00;5077,00;222,00
"LOMBARDIA 3";"Soresina";"SORESINA";7480,00;3493,00;6690,00;3153,00;6159,00;318,00
"LOMBARDIA 3";"Soresina";"SPINADESCO";1280,00;630,00;1116,00;560,00;1028,00;44,00
"LOMBARDIA 3";"Soresina";"TICENGO";349,00;168,00;318,00;159,00;304,00;5,00
"LOMBARDIA 3";"Soresina";"TRESCORE CREMASCO";1939,00;930,00;1762,00;860,00;1650,00;61,00
"LOMBARDIA 3";"Soresina";"TRIGOLO";1407,00;668,00;1255,00;604,00;1154,00;50,00
"LOMBARDIA 3";"Soresina";"VOLONGO";542,00;251,00;469,00;230,00;437,00;20,00
"LOMBARDIA 3";"Cremona";"BONEMERSE";943,00;463,00;851,00;423,00;791,00;34,00
"LOMBARDIA 3";"Cremona";"CA' D'ANDREA";468,00;228,00;407,00;199,00;370,00;29,00
"LOMBARDIA 3";"Cremona";"CALVATONE";1061,00;524,00;921,00;464,00;862,00;36,00
"LOMBARDIA 3";"Cremona";"CAPPELLA DE' PICENARDI";381,00;194,00;321,00;165,00;288,00;30,00
"LOMBARDIA 3";"Cremona";"CASALMAGGIORE";11450,00;5443,00;9941,00;4840,00;9326,00;356,00
"LOMBARDIA 3";"Cremona";"CASTELDIDONE";506,00;248,00;442,00;222,00;411,00;19,00
"LOMBARDIA 3";"Cremona";"CELLA DATI";501,00;248,00;449,00;227,00;418,00;24,00
"LOMBARDIA 3";"Cremona";"CINGIA DE' BOTTI";1056,00;478,00;878,00;421,00;774,00;64,00
"LOMBARDIA 3";"Cremona";"CREMONA";61545,00;28323,00;54130,00;25386,00;51018,00;1461,00
"LOMBARDIA 3";"Cremona";"DEROVERE";305,00;145,00;270,00;133,00;248,00;15,00
"LOMBARDIA 3";"Cremona";"DRIZZONA";477,00;240,00;436,00;224,00;403,00;29,00
"LOMBARDIA 3";"Cremona";"GADESCO PIEVE DELMONA";1366,00;686,00;1236,00;635,00;1164,00;31,00
"LOMBARDIA 3";"Cremona";"GERRE DE' CAPRIOLI";750,00;375,00;693,00;348,00;647,00;25,00
"LOMBARDIA 3";"Cremona";"GUSSOLA";2346,00;1126,00;2057,00;1010,00;1894,00;96,00
"LOMBARDIA 3";"Cremona";"ISOLA DOVARESE";1057,00;493,00;941,00;452,00;868,00;45,00
"LOMBARDIA 3";"Cremona";"MALAGNINO";922,00;449,00;823,00;404,00;784,00;24,00
"LOMBARDIA 3";"Cremona";"MARTIGNANA DI PO";1010,00;483,00;845,00;413,00;788,00;39,00
"LOMBARDIA 3";"Cremona";"MOTTA BALUFFI";829,00;389,00;729,00;352,00;684,00;25,00
"LOMBARDIA 3";"Cremona";"PIADENA";2995,00;1369,00;2620,00;1228,00;2452,00;98,00
"LOMBARDIA 3";"Cremona";"PIEVE D'OLMI";984,00;474,00;877,00;424,00;799,00;55,00
"LOMBARDIA 3";"Cremona";"PIEVE SAN GIACOMO";1157,00;557,00;1019,00;489,00;942,00;51,00
"LOMBARDIA 3";"Cremona";"RIVAROLO DEL RE ED UNITI";1621,00;786,00;1391,00;688,00;1255,00;90,00
"LOMBARDIA 3";"Cremona";"SAN DANIELE PO";1304,00;637,00;1185,00;584,00;1059,00;74,00
"LOMBARDIA 3";"Cremona";"SAN GIOVANNI IN CROCE";1270,00;603,00;1184,00;567,00;1077,00;71,00
"LOMBARDIA 3";"Cremona";"SAN MARTINO DEL LAGO";467,00;225,00;386,00;189,00;344,00;30,00
"LOMBARDIA 3";"Cremona";"SCANDOLARA RAVARA";1314,00;634,00;1113,00;553,00;1014,00;61,00
"LOMBARDIA 3";"Cremona";"SOLAROLO RAINERIO";816,00;390,00;691,00;338,00;652,00;27,00
