"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"CALABRIA";"Corigliano Calabro";"CANNA";910,00;;611,00;;521,00;54,00
"CALABRIA";"Corigliano Calabro";"CASSANO ALLO IONIO";15466,00;;9976,00;;6806,00;1007,00
"CALABRIA";"Corigliano Calabro";"CASTROREGIO";519,00;;362,00;;242,00;95,00
"CALABRIA";"Corigliano Calabro";"CERCHIARA DI CALABRIA";2539,00;;1891,00;;1449,00;292,00
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643,00;;18130,00;;15486,00;1396,00
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412,00;;1844,00;;1455,00;232,00
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115,00;;1596,00;;1259,00;195,00
"CALABRIA";"Corigliano Calabro";"NOCARA";501,00;;328,00;;248,00;43,00
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667,00;;2077,00;;1645,00;243,00
"CALABRIA";"Corigliano Calabro";"PLATACI";1064,00;;713,00;;612,00;63,00
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843,00;;2104,00;;1751,00;230,00
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700,00;;1165,00;;977,00;139,00
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691,00;;501,00;;421,00;65,00
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754,00;;2623,00;;2040,00;386,00
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561,00;;1155,00;;990,00;102,00
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867,00;;678,00;;446,00;167,00
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665,00;;1831,00;;1432,00;160,00
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773,00;;1852,00;;1452,00;256,00
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325,00;;4420,00;;3841,00;298,00
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584,00;;3126,00;;2627,00;294,00
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054,00;;5323,00;;4224,00;596,00
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323,00;;866,00;;745,00;93,00
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829,00;;2764,00;;2178,00;330,00
"CALABRIA";"Rossano";"ACRI";20255,00;;13304,00;;11286,00;906,00
"CALABRIA";"Rossano";"BOCCHIGLIERO";2851,00;;1428,00;;1305,00;53,00
"CALABRIA";"Rossano";"CALOPEZZATI";1241,00;;791,00;;711,00;50,00
"CALABRIA";"Rossano";"CALOVETO";1434,00;;874,00;;766,00;57,00
"CALABRIA";"Rossano";"CAMPANA";2502,00;;1477,00;;1165,00;155,00
"CALABRIA";"Rossano";"CARIATI";8509,00;;4750,00;;3933,00;354,00
"CALABRIA";"Rossano";"CROPALATI";1178,00;;795,00;;740,00;35,00
"CALABRIA";"Rossano";"CROSIA";6423,00;;4310,00;;3693,00;352,00
"CALABRIA";"Rossano";"LONGOBUCCO";4582,00;;3103,00;;2756,00;164,00
"CALABRIA";"Rossano";"MANDATORICCIO";2711,00;;1578,00;;1385,00;108,00
"CALABRIA";"Rossano";"PALUDI";1674,00;;774,00;;694,00;52,00
"CALABRIA";"Rossano";"PIETRAPAOLA";1224,00;;677,00;;566,00;71,00
"CALABRIA";"Rossano";"ROSSANO";24802,00;;17627,00;;15495,00;1038,00
"CALABRIA";"Rossano";"SAN GIOVANNI IN FIORE";18979,00;;11724,00;;9826,00;574,00
"CALABRIA";"Rossano";"SCALA COELI";1712,00;;763,00;;605,00;89,00
"CALABRIA";"Rossano";"TERRAVECCHIA";1492,00;;582,00;;531,00;30,00
"CALABRIA";"Rende";"APRIGLIANO";3316,00;;1927,00;;1740,00;103,00
"CALABRIA";"Rende";"CASOLE BRUZIO";1819,00;;1493,00;;1382,00;40,00
"CALABRIA";"Rende";"CASTIGLIONE COSENTINO";2159,00;;1612,00;;1396,00;112,00
"CALABRIA";"Rende";"CASTROLIBERO";7754,00;;6385,00;;5868,00;188,00
"CALABRIA";"Rende";"CELICO";2408,00;;1860,00;;1700,00;61,00
"CALABRIA";"Rende";"CERISANO";2816,00;;1801,00;;1606,00;92,00
"CALABRIA";"Rende";"FIGLINE VEGLIATURO";879,00;;658,00;;600,00;39,00
"CALABRIA";"Rende";"LAPPANO";920,00;;694,00;;650,00;20,00
"CALABRIA";"Rende";"LUZZI";8442,00;;5499,00;;4909,00;320,00
"CALABRIA";"Rende";"MARANO MARCHESATO";1887,00;;1380,00;;1235,00;87,00
"CALABRIA";"Rende";"MARANO PRINCIPATO";1622,00;;1092,00;;975,00;63,00
"CALABRIA";"Rende";"MENDICINO";6150,00;;4548,00;;4047,00;195,00
"CALABRIA";"Rende";"MONTALTO UFFUGO";11703,00;;8164,00;;7102,00;450,00
"CALABRIA";"Rende";"PEDACE";1944,00;;1560,00;;1451,00;43,00
"CALABRIA";"Rende";"PIANE CRATI";1127,00;;801,00;;715,00;43,00
"CALABRIA";"Rende";"PIETRAFITTA";1586,00;;966,00;;868,00;49,00
"CALABRIA";"Rende";"RENDE";27655,00;;20420,00;;18161,00;917,00
"CALABRIA";"Rende";"ROSE";4157,00;;2627,00;;2288,00;176,00
"CALABRIA";"Rende";"ROVITO";2338,00;;1736,00;;1616,00;44,00
"CALABRIA";"Rende";"SAN FILI";2438,00;;1720,00;;1573,00;69,00
"CALABRIA";"Rende";"SAN PIETRO IN GUARANO";3341,00;;2441,00;;2148,00;149,00
"CALABRIA";"Rende";"SAN VINCENZO LA COSTA";1707,00;;1263,00;;1125,00;76,00
"CALABRIA";"Rende";"SERRA PEDACE";932,00;;689,00;;624,00;25,00
"CALABRIA";"Rende";"SPEZZANO DELLA SILA";4064,00;;3189,00;;2899,00;125,00
"CALABRIA";"Rende";"SPEZZANO PICCOLO";1909,00;;1209,00;;1086,00;87,00
"CALABRIA";"Rende";"TRENTA";2290,00;;1674,00;;1521,00;70,00
"CALABRIA";"Rende";"ZUMPANO";1509,00;;1119,00;;999,00;66,00
"CALABRIA";"Cosenza";"AIELLO CALABRO";3139,00;;1544,00;;1391,00;83,00
"CALABRIA";"Cosenza";"ALTILIA";870,00;;520,00;;464,00;40,00
"CALABRIA";"Cosenza";"BELSITO";1020,00;;559,00;;446,00;57,00
"CALABRIA";"Cosenza";"BIANCHI";1493,00;;1138,00;;1032,00;62,00
"CALABRIA";"Cosenza";"CAROLEI";3436,00;;2296,00;;2049,00;133,00
"CALABRIA";"Cosenza";"CARPANZANO";497,00;;286,00;;230,00;17,00
"CALABRIA";"Cosenza";"CELLARA";667,00;;362,00;;330,00;20,00
"CALABRIA";"Cosenza";"COLOSIMI";1379,00;;939,00;;809,00;70,00
"CALABRIA";"Cosenza";"COSENZA";63658,00;;48041,00;;42309,00;2239,00
"CALABRIA";"Cosenza";"DIPIGNANO";3461,00;;2558,00;;2266,00;127,00
"CALABRIA";"Cosenza";"DOMANICO";1082,00;;609,00;;574,00;14,00
"CALABRIA";"Cosenza";"GRIMALDI";1796,00;;1192,00;;1008,00;104,00
"CALABRIA";"Cosenza";"LAGO";3831,00;;1968,00;;1685,00;102,00
"CALABRIA";"Cosenza";"MALITO";1046,00;;580,00;;517,00;37,00
"CALABRIA";"Cosenza";"MANGONE";1514,00;;1112,00;;981,00;61,00
"CALABRIA";"Cosenza";"MARZI";837,00;;643,00;;569,00;42,00
"CALABRIA";"Cosenza";"PANETTIERI";353,00;;254,00;;211,00;0,00
"CALABRIA";"Cosenza";"PARENTI";2028,00;;1572,00;;1460,00;81,00
"CALABRIA";"Cosenza";"PATERNO CALABRO";1981,00;;893,00;;786,00;50,00
"CALABRIA";"Cosenza";"PEDIVIGLIANO";877,00;;650,00;;572,00;51,00
"CALABRIA";"Cosenza";"ROGLIANO";4991,00;;3937,00;;3514,00;208,00
"CALABRIA";"Cosenza";"SANTO STEFANO DI ROGLIANO";1320,00;;901,00;;823,00;43,00
"CALABRIA";"Cosenza";"SCIGLIANO";1667,00;;1062,00;;932,00;68,00
"CALABRIA";"Lamezia Terme";"CONFLENTI";2553,00;;1130,00;;1019,00;77,00
"CALABRIA";"Lamezia Terme";"CORTALE";2421,00;;1632,00;;1461,00;87,00
"CALABRIA";"Lamezia Terme";"CURINGA";6596,00;;3976,00;;3374,00;287,00
"CALABRIA";"Lamezia Terme";"DECOLLATURA";3543,00;;2260,00;;2036,00;117,00
"CALABRIA";"Lamezia Terme";"FALERNA";3588,00;;2224,00;;2013,00;115,00
"CALABRIA";"Lamezia Terme";"FEROLETO ANTICO";2314,00;;1295,00;;1131,00;103,00
"CALABRIA";"Lamezia Terme";"GIZZERIA";4401,00;;2192,00;;1931,00;159,00
"CALABRIA";"Lamezia Terme";"JACURSO";885,00;;568,00;;457,00;74,00
"CALABRIA";"Lamezia Terme";"LAMEZIA TERME";57816,00;;40238,00;;35811,00;1887,00
"CALABRIA";"Lamezia Terme";"MAIDA";4376,00;;2639,00;;2296,00;205,00
"CALABRIA";"Lamezia Terme";"MARTIRANO";1166,00;;745,00;;662,00;41,00
"CALABRIA";"Lamezia Terme";"MARTIRANO LOMBARDO";1529,00;;935,00;;792,00;83,00
"CALABRIA";"Lamezia Terme";"MOTTA SANTA LUCIA";781,00;;544,00;;497,00;31,00
"CALABRIA";"Lamezia Terme";"NOCERA TIRINESE";4050,00;;2979,00;;2623,00;147,00
"CALABRIA";"Lamezia Terme";"PIANOPOLI";2485,00;;1436,00;;1295,00;92,00
"CALABRIA";"Lamezia Terme";"PLATANIA";3027,00;;1647,00;;1398,00;125,00
"CALABRIA";"Lamezia Terme";"SAN MANGO D'AQUINO";1774,00;;996,00;;797,00;93,00
"CALABRIA";"Lamezia Terme";"SAN PIETRO A MAIDA";4531,00;;2691,00;;2411,00;186,00
"CALABRIA";"Lamezia Terme";"SOVERIA MANNELLI";2877,00;;2206,00;;1968,00;119,00
"CALABRIA";"Catanzaro";"AMARONI";2124,00;;1173,00;;1031,00;98,00
"CALABRIA";"Catanzaro";"BORGIA";6030,00;;4506,00;;4056,00;205,00
"CALABRIA";"Catanzaro";"CARAFFA DI CATANZARO";1806,00;;1393,00;;1270,00;77,00
"CALABRIA";"Catanzaro";"CATANZARO";75970,00;;59920,00;;52655,00;2483,00
"CALABRIA";"Catanzaro";"GIRIFALCO";6488,00;;4166,00;;3550,00;310,00
"CALABRIA";"Catanzaro";"SAN FLORO";591,00;;432,00;;383,00;28,00
"CALABRIA";"Catanzaro";"SIMERI CRICHI";2955,00;;2398,00;;1947,00;186,00
"CALABRIA";"Catanzaro";"SOVERIA SIMERI";1479,00;;1170,00;;937,00;115,00
"CALABRIA";"Catanzaro";"SQUILLACE";2747,00;;1864,00;;1634,00;109,00
"CALABRIA";"Catanzaro";"STALETTI";2193,00;;1324,00;;1115,00;107,00
"CALABRIA";"Isola di Capo Rizzuto";"ALBI";1406,00;;770,00;;650,00;82,00
"CALABRIA";"Isola di Capo Rizzuto";"AMATO";848,00;;549,00;;463,00;50,00
"CALABRIA";"Isola di Capo Rizzuto";"ANDALI";1084,00;;615,00;;544,00;40,00
"CALABRIA";"Isola di Capo Rizzuto";"BELCASTRO";1347,00;;854,00;;726,00;68,00
"CALABRIA";"Isola di Capo Rizzuto";"BOTRICELLO";3683,00;;2595,00;;2341,00;126,00
"CALABRIA";"Isola di Capo Rizzuto";"CARLOPOLI";1863,00;;1291,00;;1120,00;84,00
"CALABRIA";"Isola di Capo Rizzuto";"CERVA";1154,00;;778,00;;677,00;64,00
"CALABRIA";"Isola di Capo Rizzuto";"CICALA";1199,00;;739,00;;639,00;57,00
"CALABRIA";"Isola di Capo Rizzuto";"CROPANI";3111,00;;2199,00;;1863,00;138,00
"CALABRIA";"Isola di Capo Rizzuto";"FOSSATO SERRALTA";640,00;;372,00;;310,00;27,00
"CALABRIA";"Isola di Capo Rizzuto";"GIMIGLIANO";3397,00;;2368,00;;1930,00;180,00
"CALABRIA";"Isola di Capo Rizzuto";"MAGISANO";1407,00;;863,00;;767,00;49,00
"CALABRIA";"Isola di Capo Rizzuto";"MARCEDUSA";670,00;;330,00;;284,00;22,00
"CALABRIA";"Isola di Capo Rizzuto";"MARCELLINARA";1788,00;;1223,00;;1078,00;74,00
"CALABRIA";"Isola di Capo Rizzuto";"MIGLIERINA";863,00;;574,00;;494,00;48,00
"CALABRIA";"Isola di Capo Rizzuto";"PENTONE";1988,00;;1345,00;;1182,00;79,00
"CALABRIA";"Isola di Capo Rizzuto";"PETRONA'";2536,00;;1814,00;;1614,00;116,00
"CALABRIA";"Isola di Capo Rizzuto";"SAN PIETRO APOSTOLO";1615,00;;1278,00;;1101,00;73,00
"CALABRIA";"Isola di Capo Rizzuto";"SELLIA";614,00;;448,00;;357,00;55,00
"CALABRIA";"Isola di Capo Rizzuto";"SELLIA MARINA";4454,00;;3741,00;;3401,00;158,00
"CALABRIA";"Isola di Capo Rizzuto";"SERRASTRETTA";3490,00;;2372,00;;1950,00;214,00
"CALABRIA";"Isola di Capo Rizzuto";"SERSALE";4467,00;;2950,00;;2427,00;221,00
"CALABRIA";"Isola di Capo Rizzuto";"SETTINGIANO";1951,00;;1424,00;;1190,00;120,00
"CALABRIA";"Isola di Capo Rizzuto";"SORBO SAN BASILE";974,00;;635,00;;569,00;49,00
"CALABRIA";"Isola di Capo Rizzuto";"TAVERNA";2129,00;;1813,00;;1631,00;127,00
"CALABRIA";"Isola di Capo Rizzuto";"TIRIOLO";3549,00;;2704,00;;2212,00;206,00
"CALABRIA";"Isola di Capo Rizzuto";"ZAGARISE";1744,00;;1229,00;;1050,00;88,00
"CALABRIA";"Isola di Capo Rizzuto";"COTRONEI";4908,00;;3071,00;;2719,00;169,00
"CALABRIA";"Isola di Capo Rizzuto";"CUTRO";8995,00;;4602,00;;3950,00;357,00
"CALABRIA";"Isola di Capo Rizzuto";"ISOLA DI CAPO RIZZUTO";9105,00;;6031,00;;4966,00;545,00
"CALABRIA";"Isola di Capo Rizzuto";"MESORACA";7945,00;;3701,00;;3188,00;290,00
"CALABRIA";"Isola di Capo Rizzuto";"PETILIA POLICASTRO";8036,00;;4865,00;;4171,00;313,00
"CALABRIA";"Isola di Capo Rizzuto";"ROCCABERNARDA";2933,00;;2062,00;;1854,00;106,00
"CALABRIA";"Isola di Capo Rizzuto";"SAN MAURO MARCHESATO";1986,00;;1382,00;;1212,00;89,00
"CALABRIA";"Isola di Capo Rizzuto";"SANTA SEVERINA";2145,00;;1200,00;;1018,00;104,00
"CALABRIA";"Isola di Capo Rizzuto";"SCANDALE";3128,00;;1729,00;;1540,00;108,00
"CALABRIA";"Crotone";"BELVEDERE DI SPINELLO";2338,00;;1206,00;;1078,00;78,00
"CALABRIA";"Crotone";"CACCURI";1683,00;;1193,00;;1097,00;65,00
"CALABRIA";"Crotone";"CARFIZZI";1220,00;;612,00;;547,00;43,00
"CALABRIA";"Crotone";"CASABONA";3037,00;;2011,00;;1632,00;190,00
"CALABRIA";"Crotone";"CASTELSILANO";1294,00;;860,00;;793,00;38,00
"CALABRIA";"Crotone";"CERENZIA";1140,00;;852,00;;754,00;56,00
"CALABRIA";"Crotone";"CIRO'";3854,00;;1826,00;;1467,00;168,00
"CALABRIA";"Crotone";"CIRO' MARINA";10726,00;;6127,00;;5192,00;390,00
"CALABRIA";"Crotone";"CROTONE";45662,00;;31702,00;;27746,00;1517,00
"CALABRIA";"Crotone";"CRUCOLI";3395,00;;1933,00;;1728,00;119,00
"CALABRIA";"Crotone";"MELISSA";3524,00;;1717,00;;1534,00;106,00
"CALABRIA";"Crotone";"PALLAGORIO";1632,00;;1082,00;;910,00;95,00
"CALABRIA";"Crotone";"ROCCA DI NETO";4528,00;;2782,00;;2552,00;120,00
"CALABRIA";"Crotone";"SAN NICOLA DELL'ALTO";1402,00;;698,00;;622,00;43,00
"CALABRIA";"Crotone";"SAVELLI";1694,00;;1096,00;;935,00;105,00
"CALABRIA";"Crotone";"STRONGOLI";5396,00;;3490,00;;2888,00;283,00
"CALABRIA";"Crotone";"UMBRIATICO";1049,00;;673,00;;583,00;59,00
"CALABRIA";"Crotone";"VERZINO";2315,00;;1479,00;;1246,00;104,00
"CALABRIA";"Vibo Valentia";"ACQUARO";3011,00;;1815,00;;1595,00;108,00
"CALABRIA";"Vibo Valentia";"BRIATICO";3535,00;;2734,00;;2275,00;221,00
"CALABRIA";"Vibo Valentia";"CESSANITI";3426,00;;2254,00;;1892,00;176,00
"CALABRIA";"Vibo Valentia";"DINAMI";2866,00;;1516,00;;1363,00;78,00
"CALABRIA";"Vibo Valentia";"DRAPIA";2169,00;;1574,00;;1391,00;94,00
"CALABRIA";"Vibo Valentia";"FILANDARI";1428,00;;1084,00;;942,00;75,00
"CALABRIA";"Vibo Valentia";"FRANCICA";1359,00;;998,00;;832,00;85,00
"CALABRIA";"Vibo Valentia";"IONADI";1530,00;;1232,00;;1064,00;90,00
"CALABRIA";"Vibo Valentia";"JOPPOLO";2305,00;;1480,00;;1282,00;104,00
"CALABRIA";"Vibo Valentia";"LIMBADI";2911,00;;2102,00;;1818,00;150,00
"CALABRIA";"Vibo Valentia";"MAIERATO";2464,00;;1252,00;;1129,00;60,00
"CALABRIA";"Vibo Valentia";"MILETO";5575,00;;3943,00;;3218,00;407,00
"CALABRIA";"Vibo Valentia";"NICOTERA";5909,00;;4080,00;;3314,00;298,00
"CALABRIA";"Vibo Valentia";"PARGHELIA";1193,00;;918,00;;774,00;60,00
"CALABRIA";"Vibo Valentia";"PIZZO";7133,00;;5192,00;;4612,00;273,00
"CALABRIA";"Vibo Valentia";"RICADI";3579,00;;2616,00;;2317,00;165,00
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3980,00;;3035,00;;2418,00;230,00
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3734,00;;2624,00;;2210,00;259,00
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2045,00;;1365,00;;1142,00;122,00
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2210,00;;1306,00;;1067,00;137,00
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2827,00;;2148,00;;1938,00;128,00
"CALABRIA";"Vibo Valentia";"SPILINGA";1473,00;;774,00;;639,00;82,00
"CALABRIA";"Vibo Valentia";"STEFANACONI";2683,00;;1370,00;;1088,00;146,00
"CALABRIA";"Vibo Valentia";"TROPEA";5735,00;;4410,00;;3772,00;246,00
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26748,00;;20950,00;;18142,00;1085,00
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";887,00;;596,00;;510,00;55,00
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1359,00;;1169,00;;993,00;89,00
"CALABRIA";"Vibo Valentia";"ZUNGRI";1825,00;;1387,00;;1243,00;70,00
"CALABRIA";"Soverato";"ARGUSTO";598,00;;367,00;;334,00;20,00
"CALABRIA";"Soverato";"BADOLATO";4626,00;;2060,00;;1900,00;69,00
"CALABRIA";"Soverato";"CARDINALE";3429,00;;1535,00;;1312,00;76,00
"CALABRIA";"Soverato";"CENADI";842,00;;401,00;;350,00;36,00
"CALABRIA";"Soverato";"CENTRACHE";669,00;;299,00;;270,00;11,00
"CALABRIA";"Soverato";"CHIARAVALLE CENTRALE";6325,00;;3809,00;;3406,00;202,00
"CALABRIA";"Soverato";"DAVOLI";4117,00;;3101,00;;2768,00;173,00
"CALABRIA";"Soverato";"GAGLIATO";909,00;;374,00;;339,00;21,00
"CALABRIA";"Soverato";"GASPERINA";2478,00;;1629,00;;1532,00;59,00
"CALABRIA";"Soverato";"GUARDAVALLE";4370,00;;2899,00;;2568,00;195,00
"CALABRIA";"Soverato";"ISCA SULLO IONIO";2618,00;;918,00;;862,00;35,00
"CALABRIA";"Soverato";"MONTAURO";1515,00;;912,00;;813,00;45,00
"CALABRIA";"Soverato";"MONTEPAONE";3400,00;;2327,00;;2154,00;103,00
"CALABRIA";"Soverato";"OLIVADI";767,00;;437,00;;393,00;23,00
"CALABRIA";"Soverato";"PALERMITI";1649,00;;829,00;;731,00;56,00
"CALABRIA";"Soverato";"PETRIZZI";1574,00;;853,00;;782,00;34,00
"CALABRIA";"Soverato";"SAN SOSTENE";994,00;;715,00;;586,00;44,00
"CALABRIA";"Soverato";"SANTA CATERINA DELLO IONIO";2347,00;;1430,00;;1239,00;110,00
"CALABRIA";"Soverato";"SANT'ANDREA APOSTOLO DELLO IONIO";2330,00;;1566,00;;1452,00;79,00
"CALABRIA";"Soverato";"SAN VITO SULLO IONIO";3097,00;;1302,00;;1181,00;66,00
"CALABRIA";"Soverato";"SATRIANO";2917,00;;1669,00;;1514,00;84,00
"CALABRIA";"Soverato";"SOVERATO";8239,00;;6412,00;;5902,00;238,00
"CALABRIA";"Soverato";"TORRE DI RUGGIERO";1986,00;;781,00;;671,00;62,00
"CALABRIA";"Soverato";"VALLEFIORITA";2060,00;;1298,00;;1127,00;83,00
"CALABRIA";"Soverato";"ARENA";1815,00;;990,00;;889,00;59,00
"CALABRIA";"Soverato";"BROGNATURO";754,00;;459,00;;377,00;53,00
"CALABRIA";"Soverato";"CAPISTRANO";1654,00;;688,00;;545,00;50,00
"CALABRIA";"Soverato";"DASA'";1640,00;;836,00;;712,00;46,00
"CALABRIA";"Soverato";"FABRIZIA";3646,00;;1490,00;;1077,00;260,00
"CALABRIA";"Soverato";"FILADELFIA";6832,00;;3626,00;;3230,00;231,00
"CALABRIA";"Soverato";"FILOGASO";1178,00;;743,00;;634,00;75,00
"CALABRIA";"Soverato";"FRANCAVILLA ANGITOLA";2370,00;;1351,00;;1190,00;88,00
"CALABRIA";"Soverato";"GEROCARNE";2408,00;;1321,00;;1123,00;112,00
"CALABRIA";"Soverato";"MONGIANA";957,00;;521,00;;446,00;52,00
"CALABRIA";"Soverato";"MONTEROSSO CALABRO";2433,00;;1402,00;;1262,00;83,00
"CALABRIA";"Soverato";"NARDODIPACE";1519,00;;828,00;;614,00;113,00
"CALABRIA";"Soverato";"PIZZONI";1767,00;;1007,00;;900,00;60,00
"CALABRIA";"Soverato";"POLIA";1421,00;;932,00;;839,00;65,00
"CALABRIA";"Soverato";"SAN NICOLA DA CRISSA";3590,00;;1130,00;;952,00;99,00
"CALABRIA";"Soverato";"SERRA SAN BRUNO";6829,00;;3744,00;;3247,00;250,00
"CALABRIA";"Soverato";"SIMBARIO";2092,00;;678,00;;574,00;61,00
"CALABRIA";"Soverato";"SORIANELLO";1356,00;;763,00;;713,00;27,00
"CALABRIA";"Soverato";"SORIANO CALABRO";2361,00;;1594,00;;1446,00;85,00
"CALABRIA";"Soverato";"SPADOLA";795,00;;515,00;;444,00;44,00
"CALABRIA";"Soverato";"VALLELONGA";999,00;;473,00;;429,00;33,00
"CALABRIA";"Soverato";"VAZZANO";1428,00;;768,00;;676,00;57,00
"CALABRIA";"Siderno";"AGNANA CALABRA";656,00;;424,00;;370,00;35,00
"CALABRIA";"Siderno";"ANOIA";2255,00;;1435,00;;1216,00;99,00
"CALABRIA";"Siderno";"BIVONGI";1851,00;;1073,00;;917,00;72,00
"CALABRIA";"Siderno";"CAMINI";910,00;;410,00;;337,00;40,00
"CALABRIA";"Siderno";"CANDIDONI";682,00;;266,00;;238,00;18,00
"CALABRIA";"Siderno";"CAULONIA";9234,00;;4715,00;;3864,00;300,00
"CALABRIA";"Siderno";"CINQUEFRONDI";6719,00;;3669,00;;3176,00;268,00
"CALABRIA";"Siderno";"FEROLETO DELLA CHIESA";1742,00;;960,00;;798,00;90,00
"CALABRIA";"Siderno";"GALATRO";2121,00;;1274,00;;1133,00;89,00
"CALABRIA";"Siderno";"GIFFONE";2002,00;;1254,00;;1021,00;143,00
"CALABRIA";"Siderno";"GIOIOSA IONICA";6283,00;;4106,00;;3378,00;318,00
"CALABRIA";"Siderno";"GROTTERIA";4912,00;;2207,00;;1860,00;209,00
"CALABRIA";"Siderno";"LAUREANA DI BORRELLO";6339,00;;3409,00;;2833,00;301,00
"CALABRIA";"Siderno";"MAMMOLA";4475,00;;1855,00;;1634,00;134,00
"CALABRIA";"Siderno";"MARINA DI GIOIOSA IONICA";5905,00;;3685,00;;3193,00;240,00
"CALABRIA";"Siderno";"MAROPATI";1811,00;;1107,00;;980,00;67,00
"CALABRIA";"Siderno";"MARTONE";1100,00;;426,00;;330,00;51,00
"CALABRIA";"Siderno";"MONASTERACE";2887,00;;1934,00;;1711,00;99,00
"CALABRIA";"Siderno";"PAZZANO";1077,00;;585,00;;519,00;28,00
"CALABRIA";"Siderno";"PLACANICA";1798,00;;798,00;;715,00;28,00
"CALABRIA";"Siderno";"POLISTENA";9139,00;;6535,00;;5415,00;491,00
"CALABRIA";"Siderno";"RIACE";1442,00;;904,00;;757,00;65,00
"CALABRIA";"Siderno";"ROCCELLA IONICA";7400,00;;4365,00;;3837,00;185,00
"CALABRIA";"Siderno";"SAN GIOVANNI DI GERACE";714,00;;407,00;;350,00;34,00
"CALABRIA";"Siderno";"SAN PIETRO DI CARIDA'";2130,00;;986,00;;857,00;71,00
"CALABRIA";"Siderno";"SERRATA";993,00;;606,00;;518,00;43,00
"CALABRIA";"Siderno";"SIDERNO";15575,00;;8947,00;;7612,00;527,00
"CALABRIA";"Siderno";"STIGNANO";1298,00;;858,00;;712,00;84,00
"CALABRIA";"Siderno";"STILO";2245,00;;1567,00;;1389,00;79,00
"CALABRIA";"Locri";"AFRICO";2601,00;;1825,00;;1665,00;71,00
"CALABRIA";"Locri";"ANTONIMINA";1410,00;;902,00;;776,00;50,00
"CALABRIA";"Locri";"ARDORE";4796,00;;3217,00;;2830,00;162,00
"CALABRIA";"Locri";"BAGALADI";1549,00;;878,00;;825,00;35,00
"CALABRIA";"Locri";"BENESTARE";1989,00;;1528,00;;1288,00;130,00
"CALABRIA";"Locri";"BIANCO";3533,00;;2370,00;;2053,00;154,00
"CALABRIA";"Locri";"BOVA";540,00;;359,00;;308,00;18,00
"CALABRIA";"Locri";"BOVALINO";6845,00;;5101,00;;4451,00;289,00
"CALABRIA";"Locri";"BOVA MARINA";6845,00;;2639,00;;2353,00;124,00
"CALABRIA";"Locri";"BRANCALEONE";3958,00;;1970,00;;1690,00;123,00
"CALABRIA";"Locri";"BRUZZANO ZEFFIRIO";1847,00;;835,00;;755,00;31,00
"CALABRIA";"Locri";"CANOLO";913,00;;661,00;;582,00;53,00
"CALABRIA";"Locri";"CARAFFA DEL BIANCO";737,00;;442,00;;391,00;21,00
"CALABRIA";"Locri";"CARDETO";2181,00;;1462,00;;1339,00;82,00
"CALABRIA";"Locri";"CARERI";2237,00;;1506,00;;1256,00;119,00
"CALABRIA";"Locri";"CASIGNANA";787,00;;557,00;;515,00;23,00
"CALABRIA";"Locri";"CIMINA'";899,00;;440,00;;386,00;30,00
"CALABRIA";"Locri";"CONDOFURI";4515,00;;3079,00;;2619,00;197,00
"CALABRIA";"Locri";"FERRUZZANO";1365,00;;488,00;;435,00;19,00
"CALABRIA";"Locri";"GERACE";2729,00;;1755,00;;1507,00;75,00
"CALABRIA";"Locri";"LOCRI";10710,00;;8271,00;;7498,00;221,00
"CALABRIA";"Locri";"MELITO DI PORTO SALVO";8860,00;;6614,00;;6034,00;226,00
"CALABRIA";"Locri";"MONTEBELLO IONICO";7573,00;;4130,00;;3612,00;201,00
"CALABRIA";"Locri";"MOTTA SAN GIOVANNI";4475,00;;4024,00;;3565,00;180,00
